Theor.Mass,S_4,I_4,D_4,S_9,I_9,D_9,S_10,I_10,D_10,S_12A,I_12A,D_12A,S_12B,I_12B,D_12B
Label,Spring,Spring,Spring,Summer,Summer,Summer,Autumn,Autumn,Autumn,Winter,Winter,Winter,Winter,Winter,Winter
504.1190117,55010,57150,0,0,0,0,0,0,0,0,0,0,0,0,0
504.1230345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.1382906,0,0,0,0,0,0,30950,0,0,0,0,0,0,0,0
504.1522697,0,0,0,0,0,0,0,33990,26580,0,0,0,0,0,0
504.1917827,0,0,0,0,0,43630,0,46010,0,0,0,0,38560,0,39700
504.1945284,42550,40230,0,37650,51340,0,0,0,42200,0,0,0,0,0,0
504.1958055,0,0,40390,0,0,0,0,0,0,0,0,48180,0,0,0
504.2228081,0,0,0,0,0,0,0,0,0,0,25580,0,0,0,0
504.2281683,0,18250,14310,0,0,0,28920,0,0,0,0,0,0,25480,21130
504.230914,0,0,0,32070,32220,0,0,24460,0,0,0,0,0,0,0
504.232191,0,0,0,0,0,28740,0,0,0,0,0,22020,23440,0,0
504.2614262,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0
504.2645538,12090,0,0,0,0,0,0,0,0,11770,0,0,0,0,0
504.2672995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.3068125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.0554084,0,28600,0,0,0,0,0,0,0,0,0,0,0,0,0
505.0607686,40500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.0612816,0,0,29080,0,0,0,0,0,0,0,0,0,0,0,0
505.0859207,0,0,0,0,0,0,0,0,0,13840,0,0,0,0,0
505.0917939,0,0,0,0,0,12940,13860,0,0,0,0,0,0,11930,0
505.0931313,0,101800,0,0,0,0,0,0,0,0,0,0,0,0,0
505.0971541,92050,0,0,19410,11020,0,0,0,0,0,0,0,0,0,0
505.0976671,0,0,104100,0,0,0,0,0,0,0,0,0,10500,0,0
505.1281794,0,0,0,0,58770,50240,0,35960,33350,51500,37130,0,36250,0,32610
505.1335396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.1340527,153600,162500,168800,46030,0,0,48120,0,0,0,0,38020,0,44080,0
505.1645649,0,0,0,0,0,0,0,0,0,0,77310,0,89720,0,0
505.1659024,0,0,0,0,0,0,0,0,0,84370,0,0,0,0,0
505.2068237,0,57170,0,0,0,93870,0,81640,0,0,0,0,0,85730,0
505.2432092,26300,16970,22230,54800,48600,0,0,32290,0,48920,33830,34220,0,30120,0
505.2795947,0,0,0,24190,0,0,0,0,0,11420,0,0,0,0,0
505.2854679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11310
505.3312363,0,0,0,0,0,0,0,0,14780,0,0,0,0,0,0
505.3371096,0,0,0,20160,16940,0,14670,0,0,0,0,0,0,0,14000
506.0348882,0,0,10430,0,0,0,0,0,0,0,0,0,0,0,0
506.0600403,15730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.0646365,0,0,12400,0,0,0,0,0,0,0,0,0,0,0,0
506.1234284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10260
506.1287886,0,0,0,21190,0,0,22110,0,16410,0,0,0,0,0,0
506.1315343,0,0,0,0,24130,23800,0,18860,0,20530,15780,0,0,0,0
506.1346618,62150,63150,73420,0,0,0,0,0,0,0,0,0,15640,0,0
506.1679198,0,0,0,0,0,0,0,0,0,0,47730,0,34290,0,0
506.2043053,0,0,0,0,0,0,0,0,0,0,0,0,34970,0,0
506.2074328,31790,27020,0,46790,47050,38440,0,0,0,0,0,0,0,41270,34330
506.2101785,0,0,0,0,0,0,0,37760,0,0,0,0,0,0,0
506.2114556,0,0,0,0,0,0,0,0,0,0,52560,31380,0,0,0
506.2384582,0,0,0,0,0,0,0,0,22560,0,0,0,0,0,0
506.2438183,13370,0,0,0,25980,19010,0,0,0,17920,0,16480,0,0,0
506.246564,0,0,11380,22700,0,0,0,0,0,0,0,0,0,16000,0
506.2478411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14710
506.2757121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.2802038,0,0,0,13060,0,0,0,0,0,0,0,0,0,0,0
506.2829495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.0405462,17160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.0464194,0,0,11260,0,0,0,0,0,0,0,0,0,0,0,0
507.0710585,55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.0764186,0,59170,0,0,0,0,0,0,0,0,0,0,0,0,0
507.0769317,0,0,53890,0,0,0,0,0,0,0,0,0,0,0,0
507.0980611,0,0,0,0,0,0,0,0,0,0,11540,0,0,0,11980
507.1039343,0,0,0,0,0,0,0,18360,0,0,0,0,0,0,0
507.107444,0,0,0,0,30340,24090,23160,0,0,22850,0,15410,21110,18680,0
507.1087814,0,0,0,28720,0,0,0,0,0,0,0,0,0,0,0
507.1128042,117100,135500,123500,0,0,0,0,0,0,0,0,0,0,0,0
507.1133172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.1438295,0,0,0,0,0,82490,75730,0,0,0,0,0,0,0,0
507.1451669,0,0,0,73410,99250,0,0,0,0,0,0,0,54220,0,0
507.1491897,0,150400,0,0,0,0,0,0,0,0,0,0,0,70130,0
507.1497027,131000,0,141400,0,0,0,0,67980,62690,76070,60400,0,0,0,0
507.2224737,0,0,0,0,0,0,0,0,58800,73860,0,50070,55370,0,0
507.2588592,16680,0,0,29590,19580,19930,0,0,0,20380,0,0,0,0,11860
507.2647325,0,0,0,0,0,0,21540,0,0,0,17190,0,0,0,0
507.2893715,11940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.2952448,0,0,0,19050,12330,0,16920,0,0,0,0,0,0,0,0
507.3006049,0,0,0,0,0,0,0,0,0,20400,0,0,0,0,0
507.325757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.3316303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.0451781,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,0
508.0744133,21470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.0756904,0,28430,0,0,0,0,0,0,0,0,0,0,0,0,0
508.0802865,0,0,17780,0,0,0,0,0,0,0,0,0,0,0,0
508.1444386,0,0,0,31900,40570,0,0,0,24290,28120,22960,0,0,29180,19800
508.1471843,0,0,0,0,0,33020,0,0,0,0,0,0,0,0,0
508.1503119,52300,0,56770,0,0,0,0,32170,0,0,0,0,0,0,0
508.2230829,0,0,0,31330,36730,0,32320,0,0,0,24350,25800,0,0,22320
508.2258286,0,0,0,0,0,0,0,0,0,26360,0,0,28990,0,0
508.2271056,0,0,0,0,0,24570,0,24010,0,0,0,0,0,23690,0
508.2541082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.2549766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.2594684,0,0,0,0,0,0,12310,11640,12540,0,0,0,0,0,14600
508.2622141,11790,0,0,15490,0,11530,0,0,0,0,0,0,0,0,0
508.2634911,0,0,0,0,10710,0,0,0,0,0,0,0,0,0,0
508.2904937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.2958539,0,0,0,0,0,0,0,0,0,0,0,0,10470,0,0
509.0291937,0,0,13550,0,0,0,0,0,0,0,0,0,0,0,0
509.0561963,0,22360,0,0,0,0,0,0,0,0,0,0,0,0,0
509.0597059,0,0,18650,0,0,0,0,0,0,0,0,0,0,0,0
509.0920687,0,70960,0,0,0,0,0,0,0,0,0,0,0,0,0
509.1230941,0,118200,0,39210,46270,41510,35190,0,0,38390,29580,31260,0,35930,0
509.1284542,99040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.1289673,0,0,111200,0,0,0,0,0,0,0,0,0,0,0,21470
509.1594796,0,0,0,0,0,0,73680,0,0,0,0,0,0,0,0
509.160817,0,0,0,0,0,0,0,0,0,0,0,0,63680,0,0
509.1648397,0,0,0,0,0,0,0,86350,0,0,0,0,0,77990,0
509.1653528,82220,90170,86940,79560,97070,82970,0,0,72580,78370,79240,90040,0,0,74180
509.2381238,0,0,0,0,0,0,0,0,0,0,25130,0,0,0,0
509.243997,23630,0,0,0,0,28820,0,35070,31940,0,0,0,0,0,0
509.2533799,0,0,14330,0,0,0,0,0,0,0,0,0,0,0,0
509.2592532,0,0,0,0,0,0,0,0,0,0,10670,0,0,0,0
509.2798695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.2838922,0,0,0,0,0,0,0,0,0,0,0,0,10810,0,0
509.287263,0,0,0,0,0,0,10720,0,0,0,0,0,0,0,0
509.3050216,10750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.0549549,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.0661883,0,0,14760,0,0,0,0,0,0,0,0,0,0,0,0
510.0913404,27320,30800,0,0,0,0,0,0,0,0,0,0,0,0,0
510.0959366,0,0,28940,0,0,0,0,0,0,0,0,0,0,0,0
510.1264489,0,0,0,0,0,0,0,11950,0,0,0,0,0,0,0
510.1323221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.1394724,0,0,0,0,0,0,0,0,0,0,0,0,13450,0,0
510.1600887,0,0,0,0,0,0,0,0,0,34250,0,0,0,0,0
510.1628344,0,0,0,0,0,0,31170,0,0,0,0,0,0,0,0
510.1659619,0,40560,0,33510,39790,36290,0,38130,38780,0,30790,0,0,0,30340
510.1681946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.1687076,37360,0,35790,0,0,0,0,0,0,0,0,0,0,0,0
510.1699847,0,0,0,0,0,0,0,0,0,0,0,0,34250,0,0
510.191114,0,0,0,0,0,0,0,0,0,0,0,14440,0,0,0
510.2063702,0,0,0,0,0,0,0,0,0,0,0,27460,0,0,0
510.2387329,0,0,12760,0,19020,16970,0,0,0,0,0,0,0,0,0
510.2427557,0,10020,0,0,0,0,29590,0,0,0,0,15600,0,0,0
510.2446062,0,0,0,0,0,0,0,0,0,0,0,0,0,21310,0
510.2539891,0,0,0,0,0,0,0,0,0,0,0,0,12360,0,0
510.2556425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10120
510.2697583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.2751184,0,0,0,12910,0,0,0,0,0,0,0,0,0,0,0
510.2791412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.0448437,22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.0718463,38080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.075356,0,31630,0,0,0,0,0,0,0,0,0,0,0,0,0
511.0812292,0,0,37000,0,0,0,0,0,0,0,0,0,0,0,0
511.1023586,0,0,0,0,0,11700,0,0,0,0,0,0,0,12020,0
511.1082318,61270,67480,66770,0,0,0,0,0,0,0,0,0,0,0,0
511.1151123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.1387441,0,0,0,0,0,0,45760,0,0,43370,0,31990,0,0,31490
511.1400815,0,0,0,0,53030,43210,0,0,0,0,0,0,0,0,0
511.1441043,0,0,0,40240,0,0,0,0,0,0,0,0,0,46210,0
511.1446173,0,0,0,0,0,0,0,36840,33000,0,40400,0,42140,0,0
511.1751296,0,0,0,0,0,0,0,0,0,0,0,82520,0,0,70510
511.176467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.1810028,0,0,0,0,87150,83560,73660,76520,72340,78630,74110,0,65440,83050,0
511.2056419,0,0,0,0,0,0,0,0,0,0,0,0,27790,22340,0
511.2173884,0,0,0,64220,0,0,0,0,0,0,0,0,0,0,0
511.2232616,0,0,0,0,64430,42120,0,0,0,0,43840,36160,0,0,0
511.2267713,0,0,0,0,0,0,0,0,0,0,0,0,0,34140,0
511.2326445,48590,24820,34190,0,0,0,0,0,0,0,0,0,0,0,0
511.259134,0,0,0,0,0,0,0,0,14910,0,0,0,0,0,0
511.2631568,0,0,0,28330,0,0,32550,0,0,0,0,0,24990,0,0
511.2650073,0,0,0,0,0,13280,0,0,0,0,0,0,0,0,0
511.26903,14940,0,0,0,0,0,0,14620,0,27260,0,0,0,0,12150
511.2749032,0,0,0,0,17060,0,0,0,0,0,0,0,0,0,0
511.3029131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.0454529,0,11460,0,0,0,0,0,0,0,0,0,0,0,0,0
512.0845841,0,0,26760,0,0,0,0,0,0,0,0,0,0,0,0
512.0877116,0,25900,0,0,0,0,0,0,0,0,0,0,0,0,0
512.1128637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.1281199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.1393533,0,0,0,0,0,0,17950,17110,0,0,0,0,0,0,0
512.1479722,0,0,0,0,0,0,0,0,0,0,19180,0,19110,0,0
512.1551225,0,0,0,0,0,0,0,0,0,0,0,22430,0,0,0
512.1784845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500
512.181612,0,0,0,0,0,0,0,0,0,0,0,31860,24950,0,0
512.1843577,0,0,0,33620,42980,36170,31660,0,0,0,38960,0,0,38970,0
512.1856347,29120,30950,0,0,0,0,0,0,0,26660,0,0,0,0,0
512.191508,0,0,24220,0,0,0,0,0,0,0,0,0,0,0,0
512.2207432,0,0,0,25780,0,0,0,0,0,0,0,0,0,0,0
512.2220202,0,0,0,0,24640,0,0,26410,38750,23440,0,0,0,0,0
512.2266164,0,0,0,0,0,0,0,0,0,0,0,15430,0,0,0
512.2278935,28850,0,0,0,0,0,0,0,0,0,0,0,0,19260,0
512.2332536,0,12590,0,0,0,0,0,0,0,0,0,0,0,0,0
512.254383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11180
512.264279,0,0,0,12490,0,0,0,0,0,0,0,0,0,0,0
512.2712925,0,0,0,0,0,0,0,0,0,0,0,0,10510,0,0
512.2723848,0,0,0,0,0,0,0,0,0,11110,0,0,0,0,0
513.0241083,12080,13500,0,0,0,0,0,0,0,0,0,0,0,0,0
513.0299815,0,0,13170,0,0,0,0,0,0,0,0,0,0,0,0
513.0604938,0,21860,23830,0,0,0,0,0,0,0,0,0,0,0,0
513.066367,30590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.0968793,0,51120,52440,0,0,0,0,0,0,0,0,0,0,0,0
513.1027525,48950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.1180087,0,0,0,0,0,15940,0,0,0,0,0,0,17230,0,0
513.1307624,0,0,0,0,0,0,0,15220,0,0,0,0,0,12600,0
513.1332648,78630,0,0,0,0,0,20780,0,0,0,0,0,0,0,0
513.1543942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35390
513.1597543,0,0,0,0,0,0,0,0,49550,62160,0,0,0,0,0
513.1661406,0,0,0,0,0,0,0,0,0,0,46110,0,0,0,0
513.1696503,0,75770,0,0,0,0,71520,0,0,0,0,0,0,0,0
513.1755235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.1907797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85110
513.2025261,0,0,0,0,0,0,66710,0,67730,0,0,72550,64510,0,0
513.2060358,0,0,0,57390,0,55790,0,0,0,71060,76730,0,0,62870,0
513.2119091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.2424213,0,0,0,37510,0,0,32280,0,0,32160,0,22110,29710,27410,27520
513.2482946,34390,20500,25470,0,30360,25350,0,20620,22250,0,16590,0,0,0,0
513.2788068,0,10820,0,0,0,0,0,0,11640,0,11690,0,0,0,0
513.2806573,0,0,0,0,0,10660,0,0,0,0,0,0,0,0,0
513.2846801,12250,0,11220,21620,0,0,15530,0,0,0,0,0,16570,0,0
513.3185632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.3210656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.0697219,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.1002341,0,31350,42500,0,0,0,0,0,0,0,0,0,0,0,0
514.1033617,30440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.1285138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.1307464,0,0,0,0,14020,0,0,0,0,0,0,0,0,0,0
514.1366196,0,46480,0,0,0,0,0,0,0,0,0,0,0,0,0
514.1550033,0,0,0,0,0,0,0,21900,0,0,0,0,0,0,0
514.1707725,0,0,0,0,0,0,23720,0,0,0,0,0,0,0,0
514.1730052,0,40670,0,0,0,0,0,0,0,0,0,0,0,0,0
514.1761327,0,0,0,0,0,0,0,0,35690,0,0,20370,0,0,0
514.1801554,0,0,0,0,0,0,0,15880,0,0,0,0,0,0,0
514.1878791,0,0,0,0,0,16870,0,0,0,0,0,0,0,0,0
514.1941345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41400
514.2012848,0,0,0,0,0,0,0,0,0,0,0,0,54230,0,0
514.205881,0,0,0,0,0,0,0,0,0,0,0,26620,0,0,0
514.207158,0,0,0,0,0,0,33300,33460,25830,0,0,0,0,37550,0
514.2093907,0,0,0,31940,0,34050,0,0,0,0,0,0,0,0,0
514.2125182,0,0,0,0,0,0,0,0,0,23470,0,0,0,0,0
514.2376703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.2435435,0,10290,0,0,0,0,0,16610,18500,0,0,0,0,0,0
514.2457762,0,0,0,14520,0,0,0,0,0,19590,0,15390,0,0,0
514.2489037,0,0,0,0,16270,0,15290,0,0,0,0,0,0,13460,0
514.279929,0,0,0,12170,0,0,0,0,0,0,0,0,0,0,0
514.2852892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.0397583,19640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.0456316,0,0,11710,0,0,0,0,0,0,0,0,0,0,0,0
515.0761439,43030,0,45540,0,0,0,0,0,0,0,0,0,0,0,0
515.081504,0,38740,0,0,0,0,0,0,0,0,0,0,0,0,0
515.1125294,0,82240,0,0,19480,0,17080,13050,0,0,0,0,0,0,0
515.1178895,0,0,84940,0,0,0,0,0,0,17050,0,0,16720,0,0
515.1184026,0,0,0,20240,0,0,0,0,0,0,0,0,0,0,0
515.1489149,0,0,0,0,0,0,0,0,0,0,39990,20260,0,0,27170
515.1502523,0,109100,0,0,0,0,0,0,0,0,0,0,0,0,0
515.1853004,0,0,0,0,0,0,54960,0,0,67810,47280,0,67170,51610,53150
515.1911736,86250,0,0,54500,70860,0,0,0,65650,0,0,0,0,0,0
515.2275591,0,42290,40060,0,49010,44220,0,41570,39280,0,0,0,0,0,0
515.2580714,0,0,0,0,0,0,0,0,0,29290,0,0,29440,0,0
515.2639446,24290,14290,12260,33870,26860,20960,36350,0,0,0,0,15560,0,0,14970
515.2698179,0,0,0,0,0,0,0,0,0,0,16850,0,0,0,0
515.2944569,0,0,0,0,0,0,0,0,0,0,0,0,10330,0,0
515.3003301,0,0,0,14870,0,0,13040,0,0,0,0,0,0,0,0
516.076753,0,0,24380,0,0,0,0,0,0,0,0,0,0,0,0
516.1077783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10370
516.1131385,0,0,0,10530,0,10130,0,0,0,0,0,0,0,0,0
516.1158842,43470,49730,0,0,0,0,0,0,0,0,0,0,0,0,0
516.1190117,0,0,45250,0,0,0,0,0,0,0,0,0,0,0,0
516.1217574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.1441638,0,0,0,0,0,0,0,0,0,22510,0,0,0,0,0
516.1522697,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,19400
516.1886552,0,0,0,0,0,0,24700,0,0,29670,26130,0,0,30100,33530
516.1917827,0,0,38640,27020,0,0,0,0,0,0,0,26500,0,0,0
516.1945284,0,0,0,0,0,0,0,0,34390,0,0,0,0,0,0
516.2016787,0,0,0,0,0,0,15460,0,0,0,0,0,0,0,0
516.2070389,0,0,0,0,0,0,0,0,0,0,0,0,70080,0,0
516.2228081,0,18850,0,0,0,0,0,0,0,0,30890,0,0,0,0
516.2281683,0,0,0,0,0,25200,0,0,0,0,0,0,0,0,0
516.230914,0,0,20650,0,30010,0,0,20740,24670,0,0,0,0,0,0
516.2591936,0,0,0,0,0,0,13400,0,0,0,0,0,0,0,0
516.2645538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.2672995,16980,0,0,13010,0,0,0,0,0,0,0,0,0,0,0
516.3009393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.303685,0,0,0,0,0,0,11450,0,0,0,0,0,0,0,0
517.0248961,0,0,12090,0,0,0,0,0,0,0,0,0,0,0,0
517.0554084,31490,0,24540,0,0,0,0,0,0,0,0,0,0,0,0
517.0917939,0,70050,71310,14260,0,0,12090,0,0,13070,0,0,0,0,0
517.0931313,63640,0,0,0,0,0,0,0,0,0,0,0,11710,0,0
517.0976671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.1281794,122600,131300,0,0,35800,27220,0,0,17790,0,0,25430,0,28610,19060
517.1295168,0,0,0,0,0,0,30670,0,0,0,0,0,28390,0,0
517.1335396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.1340527,0,0,131900,34280,0,0,0,19380,0,0,22580,0,0,0,0
517.1645649,121400,0,0,0,0,0,0,59490,0,59740,0,0,45700,0,0
517.1659024,0,0,0,0,72310,0,0,0,54690,0,0,0,0,0,0
517.2009504,0,0,0,0,0,0,0,61140,62510,0,57690,0,0,0,58400
517.2068237,0,0,0,60540,77620,0,67010,0,0,0,0,64960,0,0,0
517.2432092,0,0,26360,49910,43390,36170,42960,0,0,47040,27680,30310,39370,39570,22600
517.2795947,15750,0,0,27090,15170,0,17710,11790,0,17530,0,0,0,0,0
517.2854679,0,0,0,0,0,0,0,0,0,0,0,0,14090,0,0
517.310107,0,0,0,0,0,0,13050,0,0,0,0,0,0,0,0
517.3159802,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0
517.3676219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.3734951,0,0,0,0,0,11490,0,0,0,0,0,0,0,0,0
518.0587633,14640,0,16210,0,0,0,0,0,0,0,0,0,0,0,0
518.1234284,0,0,0,0,0,0,0,0,0,13990,0,0,0,0,0
518.1287886,0,0,0,0,0,12120,10350,0,0,0,0,0,13940,17070,0
518.1293016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.1315343,47010,60230,0,0,13350,0,0,0,0,0,0,12550,0,0,0
518.1346618,0,0,59080,0,0,0,0,0,0,0,0,0,0,0,0
518.1374075,0,0,0,15090,0,0,0,10480,0,0,0,0,0,0,0
518.1539407,0,0,0,0,0,0,0,0,13630,0,0,0,0,0,0
518.1598139,0,0,0,0,0,0,0,0,0,0,0,0,20970,0,0
518.1679198,0,0,0,0,0,0,0,34590,0,30550,0,0,0,0,0
518.1750701,0,0,0,0,0,0,0,0,25340,0,0,0,0,0,0
518.2043053,0,0,0,0,0,0,0,0,34900,0,0,0,0,0,0
518.2074328,0,0,0,0,45420,31140,0,0,0,0,26090,0,0,0,0
518.2101785,0,0,0,0,0,0,0,0,0,0,0,28150,0,0,0
518.2114556,0,0,0,0,0,0,0,0,0,0,0,0,0,34670,0
518.2384582,0,0,0,0,0,0,0,0,0,0,0,18850,0,0,0
518.2438183,0,0,14770,24660,0,0,23350,0,0,0,0,0,21150,0,13850
518.246564,0,0,0,0,21610,19030,0,0,0,18580,21720,0,0,0,0
518.2478411,0,0,0,0,0,0,0,11890,0,0,0,0,0,0,0
518.2802038,0,0,0,10830,0,0,0,0,0,0,0,0,0,0,0
518.3165893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.0405462,0,12650,0,0,0,0,0,0,0,0,0,0,0,0,0
519.0710585,48780,45420,0,0,0,0,0,0,0,0,0,0,0,0,0
519.0764186,0,0,40510,0,0,0,0,0,0,0,0,0,0,0,0
519.1015708,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,0
519.107444,99990,105600,103500,22400,22780,17570,18160,16060,0,0,0,0,0,12640,12350
519.1128042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.1133172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.1438295,0,140000,0,53730,0,54450,51560,0,46850,53460,48400,43670,46950,48860,0
519.1451669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.1491897,136500,0,144000,0,69570,0,0,0,0,0,0,0,0,0,0
519.1497027,0,0,0,0,0,0,0,49760,0,0,0,0,0,0,63410
519.180215,0,0,0,0,0,0,0,0,0,0,61640,80780,68850,0,0
519.1815524,0,0,0,0,0,0,79460,0,0,0,0,0,0,0,0
519.2166005,0,0,0,0,0,0,0,0,0,0,82210,0,75870,0,0
519.2224737,49500,0,39630,0,0,66380,67120,0,58880,66980,0,53900,0,0,0
519.2588592,0,0,0,37660,0,27750,35380,0,0,30440,21290,0,0,14100,0
519.2642194,0,0,0,0,0,0,0,0,0,0,0,20890,0,0,0
519.2647325,0,0,0,0,0,0,0,22240,0,0,0,0,0,0,0
519.2893715,13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.2952448,0,0,0,0,0,0,12010,0,0,0,0,0,0,0,0
519.325757,0,0,0,10210,0,0,0,0,0,0,0,0,0,0,0
519.3316303,0,0,0,0,0,0,11520,0,0,0,0,0,0,0,0
520.0716676,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0
520.0744133,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.0756904,0,0,23080,0,0,0,0,0,0,0,0,0,0,0,0
520.1390785,0,0,0,0,0,0,0,19730,0,0,0,0,0,0,0
520.1444386,0,0,0,0,0,0,0,0,0,0,25910,0,0,0,0
520.1449517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22320
520.1471843,0,57310,0,25130,0,27260,0,0,22020,29260,0,23760,0,25910,0
520.1503119,48560,0,58220,0,0,0,0,0,0,0,0,0,22690,0,0
520.1835698,0,0,0,0,0,0,0,0,0,0,43890,0,0,0,0
520.1907201,0,0,0,0,0,0,0,0,0,0,0,41850,36320,0,0
520.2199554,0,0,0,0,0,0,0,0,0,0,32140,0,23940,0,0
520.2230829,0,0,18470,30300,0,0,0,0,0,0,0,29670,0,32590,0
520.2258286,0,0,0,0,0,0,0,0,0,27450,0,0,0,0,0
520.2271056,0,0,0,0,37740,31220,0,34510,0,0,0,0,0,0,0
520.2541082,0,0,0,0,0,0,0,0,0,0,0,0,18150,0,0
520.2594684,0,0,0,19360,14100,0,0,0,0,0,0,0,0,0,15240
520.2622141,0,0,0,0,0,0,16770,0,0,0,0,0,0,0,0
520.2958539,19040,11020,16600,0,0,0,0,0,0,0,0,0,0,0,0
520.3322394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.3381126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.0561963,21880,17160,16650,0,0,0,0,0,0,0,0,0,0,0,0
521.0925818,72730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.1195844,0,0,0,0,0,0,0,0,0,0,0,0,23290,0,0
521.1230941,0,133100,126100,36720,38440,33930,0,23120,20250,0,23800,23870,0,23860,0
521.1244315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.1289673,0,0,0,0,0,0,0,0,0,33180,0,0,0,0,21940
521.1594796,0,0,0,0,0,0,0,0,62450,0,0,0,70070,64510,53040
521.160817,0,0,0,0,0,0,0,0,0,0,0,66660,0,0,0
521.1648397,0,117800,0,0,0,0,0,0,0,0,73360,0,0,0,0
521.1653528,100200,0,104900,0,0,0,71120,73940,0,0,0,0,0,0,0
521.1958651,0,0,0,0,0,0,0,0,0,0,0,78800,75100,0,0
521.2381238,0,20570,0,0,0,0,50250,45600,0,0,0,34340,45900,37630,0
